ID,Name,Latitude,Longitude,Photo_Name,Photo_Path,State,County,NBI_Structure_Number,Year_Built_Text,Year_Rehabilitated_Text,Year_Built,Year_Demolished,Type,Subtype,Recognition,Length_Main_Span_Total,Builder_Contractor,Year_Photographed,Notes,,
2232,Township Road 125 Bridge,40.212039,-80.782964,OHJE_T125PineyForkCr.jpg,oh/jefferson/,Ohio,Jefferson,4133773,ca. 1875,,1875,,Pony Truss,Bowstring,,42,Massillon Bridge Company,2007,"The Township Road 125 Bridge is a very rare bowstring arch truss. The bridge is probably the most historic 19th century bridge in this entire region of Ohio! Based on the trusswork of the arch, the bridge is attributed to the Massillon Bridge Company. Only a few similar bowstring bridges survive anywhere in the country. The others have been modified, strengthened, abandoned, or converted to pedestrian facilities. The TR 125 Bridge is still open to vehicular traffic, although it is near the end of a dead-end rural road. Based on the appearance of the bridge, it is possible it was relocated or even shortened.",,
2265,Township Road 289 Bridge,40.514011,-80.736165,OHJE_T289.jpg,oh/jefferson/,Ohio,Jefferson,4131126,ca. 1900,,1900,,Thru Truss,Pratt pin-connected,,105,Canton Bridge Company?,2006,"The Township Road 289 Bridge is the last remaining pin-connected thru truss bridge in Jefferson County. Based on details, it can be attributed to the Canton Bridge Company.",,
2272,Township Road 2A Bridge,39.820906,-82.384973,OHPE_TR2ARushCr.jpg,oh/perry/,Ohio,Perry,6435556,ca. 1900,1988,1900,,Pony Truss,"Pratt pin-connected, half-hip",,35,,2009,"The Township Road 2A Bridge is one of only two pin-connected bridges in Perry County, Ohio. The other, Township Road 96 over Painter Creek, is to be demolished (last confirmed by www.oldohiobridges.com in 2007). The Township Road 2A Bridge was rehabilitated in 1988, in which the deck was redone.",,
3677,Township Road 332 Bridge,39.813835,-80.463706,PAGR_TR332SmallCr.jpg,pa/greene/,Pennsylvania,Greene,307201033221020,1919,,1919,,Pony Truss,Parker Riveted,,52,Penn Bridge Company?,2008,"The TR 332 Bridge (Greene County Bridge No. 102) is one of just a few remaining similar Parker pony truss bridges in Greene County. It is attributed to the Penn Bridge Company, based on similar bridges. The bridge serves as a driveway to a farm on the north side of Small Creek. It appears that the road once continued, since other sections of TR 332 still exist to the north. The bridge consists of built-up top chords and inclined end posts. The lower chords, verticals, and diagonals consist of channels with battens. The bridge was rehabilitated around 2007, when it was repainted and some rivets replaced with bolts. In 2010, the County Commissioners announced the replacement of the bridge.",,
2279,Township Route 428 Bridge,39.932568,-79.146208,PASO_CoxesCrAbandoned.jpg,pa/somerset/,Pennsylvania,Somerset,,ca. 1905,,1905,,Pony Truss,"Pratt pin-connected, full slope",,,York Bridge Company,2007,"Bridgemapper.com rediscovered the long abandoned Township Route 428 Bridge in March of 2007. The bridge is an example of a full slope pin-connected Pratt pony truss. It is attributed to the York Bridge Company since it exhibits the company's distinctive grid-like railings. The York Bridge Company was active from 1901 to 1916. The bridge is similar to others built around 1905, including the Meadow Run Road Bridge in Fayette County. Unfortunately, the east abutment of the abandoned bridge is failing. It is only a matter of time until the bridge collapses into the creek.",,
505,Travis Road Bridge,41.790817,-76.46243,PABR_SR3022TravisRdSugarCr.jpg,pa/bradford/,Pennsylvania,Bradford,083022010000000,1900,,1900,2008,Thru Truss,Parker pin-connected,Eligible for the National Register of Historic Places,152,,2007,"According to the PAHBI, ''The one span, 156'-long 8-panel, pin connected, Parker thru truss is dated to 1900. The upper chords and end posts are built up box sections, and the interior diagonals and verticals are toe-out channels with lacing. The outside panel diagonals and lower chords are eye bars. The floorbeams are framed into the bottoms of the verticals. Although the bridge represents the era of standardized details, it is a complete and large example of the Parker truss design used for long spans. The design concentrates capacity at the center of the span where stresses are the greatest. The bridge is historically and technologically significant because of its completeness, relative rareness of the truss design, and because it is among the oldest dozen surviving Parker thru truss bridges in the state.''",,
1787,Travis Street Bridge,29.901098,-96.887044,TXFA_BusTX71ColoradoRLaGrange.jpg,tx/fayette/,Texas,Fayette,130760026514038,1941,,1941,,Thru Truss,Parker Riveted,"Listed on the National Register of Historic Places, 1996",200 / 1414,"Texas Highway Department, D. C. Greer (Highway Engineer), Austin Bridge Company (Contractor)",2008,The Travis Street Bridge is an example of a state-standard thru truss. The bridge is noteworthy that it five Parker truss spans. It is one of the longest bridges of its type in Texas. One of the reasons it was not replaced is that the Route 71 LaGrange Bypass was built in an alternate location to divert thru traffic around LaGrange. ,,
3545,Triphammer Road Bridge,40.281983,-79.98382,PAAM_TriphammerRdPineyFork.jpg,pa/allegheny/monongahela/,Pennsylvania,Allegheny,027219000010010,1902,,1902,,Arch,Segmental stone arch,,30,"Allegheny County, Charles Davis",2008,This is an excellent example of the Allegheny County stone arch bridge designed under Charles Davis. There is minimal damage and deterioration to the original stonework.,,
1610,Triple Underpass,32.778498,-96.809469,TXDA_TripleUnderpass.jpg,tx/dallas/,Texas,Dallas,,1934,,1934,,Beam,"Steel multi-beam girder, fascia beams encased in concrete",National Historic Landmark,,,2009,"The Triple Underpass is located at Dealy Plaza, the location of the John F. Kennedy assassination. The grassy knoll is on the right of the photograph. Some conspiracy theorists believe shots were fired from one of two people on the bridge. Officially they came from the Texas School Book Depository Building. Once shots were fired, the motorcade took cover underneath the bridge. While the bridge will be forever be remembered because of the assassination, it was once thought of as the city's front door. From the Dallas Morning News on August 20, 1935, ''The triple underpass…will be one of the most imposing sights in Dallas. It will be located at the ‘front door' of Dallas since it will be the entrance for Highway No. 1 into the city -- the most heavily traveled highway in Texas.'' The Sixth Floor Museum's website describes the history surrounding the construction of the bridge: ''A significant planning solution to alleviate the city's traffic problems came in the 1930s, a triple underpass. Constructed over Bryan's original town site, this major new gateway afforded access to the western edge of downtown Dallas. After razing buildings, engineers sloped three major streets down to the west to converge into one. These three streets -- Elm to the north, Main in the center, and Commerce on the south -- pass beneath a railroad bridge that connected the rail yards on the north to Union Terminal Station two blocks to the south. This structural triangular arrangement is known locally as the triple underpass, a civic accomplishment of engineering genius. The arched gateway, constructed of concrete with distinctive Art Deco-style detailing, opened to wide acclaim and created a commanding entrance to the city from the west and an impressive exit from the east. During the fervor of the 1936 Texas Centennial, G.B. Dealey officially dedicated the triple underpass by riding in the first car that passed through it.''",,
415,Trostletown Covered Bridge,40.096043,-78.94527,PASO_Trostletown.jpg,pa/somerset/,Pennsylvania,Somerset,,1873,1965 / 1996,1873,,Thru Truss,"Queenpost with multiple kingpost spans, wooden covered","Listed on the National Register of Historic Places, 1980",104 (total length),,2008,"The Trostletown Covered Bridge was completed in 1873, according to its portal sign. Other sources state the bridge was built in 1845. The bridge was taken over and restored by the Stoystown Lions Club in 1965 and again in 1993 - 1996. It was rededicated on September 28, 1996. The bridge is the only three span covered bridge in Somerset County.",,
758,Tunkhannock Viaduct (Nicholson Viaduct),41.622789,-75.776782,PAWY_NicholsonViaduct.jpg,pa/wyoming/,Pennsylvania,Wyoming,,1915,1940,1915,,Arch,Open spandrel concrete arch,"National Historic Civil Engineering Landmark, largest concrete bridge in America",180 / 2375,Flickwir & Bush,2007,"According to the Historic American Engineering Record, ''When the Lackawanna Railroad's 39.6-mile Clarks Summit-Halstead Cutoff in northeastern Pennsylvania was dedicated on Saturday, November 6, 1915, the 2,375-foot-long, 240-foot-high Tunkhannock Viaduct stood at its west end. The total excavation for the cutoff had amounted to 13,318,000 cubic yards, more than half of that rock; into its substructures had gone 800,000 cubic yards of concrete. The Tunkhannock alone had required 1140 tons of steel, and 167,000 cubic yards of concrete containing 89,000 barrels or 1,093 carloads of cement. More than 50 years after its building, the Tunkhannock Viaduct still merits the title of largest concrete bridge in America, if not the world. It has been compared to the nearly two-thousand-year old Pont du Gard in southern France; mainly because of its tall proportions and high semicircular main arches. Its moldings serve to break the vertical lines. The veneer that was applied to exposed surfaces at the top of Tunkhannock in the 1940s has started to peel away.''",,
3601,Tunnel Bridge,39.788761,-79.81238,PAFA_WeaverBottomRdGeorgesCr.jpg,pa/fayette/,Pennsylvania,Fayette,267206050010950,1904,,1904,,Pony Truss,Pratt pin-connected half-hip,,49,York Bridge Company,2006,"The Tunnel Bridge is a three-panel pony truss. Though the builder plate does not remain, the bridge is attributed to the York Bridge Company due to its similarity with the Lower Meadow Run Bridge. It also exhibits the distinctive rectangular railings. The bridge is a late example of a pin-connected pony truss. The bridge was recently rehabilitated, and the endposts were encased in concrete.",,
3224,Tunnelton Bridge,40.45423,-79.390769,PAWE_SR3003Tunnelton.jpg,pa/westmoreland/,Pennsylvania,Indiana,323003001000000,1938,,1938,2010,Thru Truss,Pennsylvania pin-connected/riveted,"Eligible for the National Register of Historic Places, last remaining Pennsylvania truss in county",396,Pennsylvania Department of Highways,2008,"According to the PAHBI (MEM Reviewer), ''The one span, 402' Pennsylvania thru truss bridge is supported on ashlar abutments with flared wingwalls from an earlier bridge. The trusses are traditionally composed. The upper chords and inclined end posts are built up box sections, and the verticals are rolled I section. Bracing members are built up. The upper panel point connections are riveted, but the intermediate connections and the lower panel point connections throughout are pinned with the exception of the end panels of the lower chords, which are riveted. The bridge is long, but it has no innovative details.'' The bridge was replaced in 2010 with a wider, modern structure.",,
2289,Tunnelton Footbridge,39.391653,-79.748458,WVPR_TunneltonFootbridgeCSX.jpg,wv/preston/,West Virginia,Preston,,ca. 1910?,,1910,,Thru Truss,Warren riveted,,,B&O Railroad,2008,"Tunnelton is the town at the northern end of what was once the Kingwood Tunnel on the B&O Railroad mainline between Baltimore and Wheeling. The 4,137 foot long tunnel opened in 1852 as the longest tunnel in America. It featured the first use of prefabricated iron arch segments in its construction. In 1911 the B&O Railroad was widened and realigned and a new tunnel was bored. The old tunnel was used until the 1950's, when it was abandoned and sealed. While the date of the Tunnelton Footbridge is not documented, it is possible the bridge dates from the widening of the tracks around 1911.",,
